AIRPORT_ID,DESIGNATOR,LENGTH,WIDTH,COMP_CODE,LIGHTACTV,LIGHTINTNS
D993C281-35F7-4025-9F5C-E20CE1D8D6CB,H2,50,50,DIRT,,
0A9A1483-D081-4A83-9AB1-7B4E60A4D09C,H1,40,40,CONC,,
7C394830-4BD7-4D40-8FF1-0C179D6BAF8A,18/36,2000,300,GRASS,,
38AC95D8-7359-4B28-90AB-FC1F17E31456,H1,44,44,CONC,,
69C71E54-4B17-488D-9747-877EB9D3F1AA,H1,60,60,CONC,,
17CE7E77-B959-44EB-AF7D-499A599BDC90,H2,40,40,CONC+ASPH,,
A9B182AC-C3EA-401E-89D2-64245ABE8022,H1,40,40,GRASS,,
6E784CB2-EEBE-4632-89EC-C988351616D4,H2,56,56,CONC,0,
844C3C71-BD20-4EE3-8609-84782CD1AEDD,H1,64,64,CONC,,
56684886-CD1C-4A1B-9638-948BDF8A527F,14/32,5000,150,ASPH,2,LIM
FF272A8A-B996-4785-9F0C-287F4A2C8101,29-Nov,2800,300,ASPH,,
B7E31B16-3916-4413-A6D0-123A521F3BBF,H1,37,37,GRASS,,
6256879C-043B-4E8B-8DB1-3F0844616FAB,H1,80,100,GRASS,,
E3974C39-D725-48AE-B136-19BD0D9D95A2,21-Mar,3510,75,CONC,2,LIM
E3974C39-D725-48AE-B136-19BD0D9D95A2,15/33,2298,95,GRASS,2,
DF526BAB-8901-499F-A732-1340D47BDB85,H1,33,33,GRASS,,
5BA44A8B-2885-4233-9518-5C1A942744D9,H1,40,40,ASPH,,
08C821FD-A4E5-404B-BC65-45028C419420,H1,40,40,ASPH,,
46CD2092-D91D-47B1-9B8C-55DD26B9F354,H1,75,75,CONC,,
AFFEC760-64FF-468E-B3C6-D5E516B538CE,H1,70,150,GRASS,,
FC2A9AEA-C1E5-4D3B-B468-A860EC4C1D78,H1,65,65,ASPH,0,OTHER
BA67F8EA-9DA4-475F-9F0F-1E4F70B2B32E,25-Jul,1600,300,ASPH,,
68B684FD-5F63-49F3-BCF7-89EA3536E29E,H2,50,50,CONC+ASPH,3,
B87FF36C-C06A-4CBC-82F4-E8A89FEA63D6,H1,50,50,TURF+DIRT,,
80A794A3-86EB-40B1-8F62-28D8ED7A1830,H1,60,60,GRASS,,
F749B387-1B0A-46EC-A55E-49F07F0F719F,H1,60,60,CONC,,
79E003F0-E7F9-4B73-AF1F-EB26AB0CFC1D,H1,20,20,CONC,,
467E8105-FCD8-45B8-982D-CEC23C103FA1,H1,40,40,ASPH,,
A3C46373-D4B3-4D7B-A85F-5015C2E5FB1A,H1,30,30,CONC,,
6772527B-C1BA-4EBE-97AA-B823DB2ADE45,26-Aug,2378,300,GRASS,,
54377DDE-0C68-4824-9C16-89A27724DC4D,26-Aug,5101,75,ASPH,2,LIM
45C724B3-8BC2-446F-9B57-06FFA67CD746,27-Sep,2582,300,GRASS,0,OTHER
384F945D-2DD6-47C2-B5E3-97275046723F,26-Aug,1450,300,GRASS,,
71E77064-97AA-4A27-BE4F-BB81254285E5,30-Dec,1822,300,GRASS,,
C08324A9-BB8B-41AF-8AB5-44B9CC54CAB4,H2,45,45,CONC+ASPH,,
E8B0A0AD-C919-4C04-B574-504464689F78,H1,54,54,CONC,,
6ED38E9C-2FB8-4F46-829A-6362AAC03644,14/32,1200,300,GRASS,,
D5CE481A-4303-4382-90BC-A5FE2A4A8DD6,H1,50,50,CONC,0,OTHER
2273E7DB-ACC0-42C1-8F66-F215653E83DB,16/34,3891,300,ASPH,,
7A37ED58-246D-41AF-9FC5-60424AF0494E,18/36,2154,300,GRAVE,,
43FDBD02-D648-4AFF-91C4-3F1AA13075F3,24-Jun,1016,300,GRASS,,
787B1475-1CA9-48B8-B102-A911EA8718E9,H2,70,70,CONC+ASPH,,
41E7038E-6F8E-4DB2-AF16-DAE59A35B385,14/32,1000,300,GRASS,,
3F9DB225-E6C4-4AB0-8E14-AB1419833291,H1,105,75,GRASS,,
9E637037-A4BD-4302-B4E8-BDAFCFAD53DB,19-Jan,906,300,GRASS,,
DBA196A0-0019-48AF-B008-54C5C2A8EB8B,04W/22W,8000,300,WATER,,
DBA196A0-0019-48AF-B008-54C5C2A8EB8B,08W/26W,5000,300,WATER,,
673DF8A9-BCA2-44B6-94AE-C874E8B9398F,19-Jan,1450,300,GRASS,,
CB16A102-4D29-40D1-AB8E-ECA2269F7255,H1,46,49,CONC,0,OTHER
FD0903EB-6E76-41F9-9681-B60639C1143A,26-Aug,1570,300,GRASS,,
C60094E9-D25D-4555-9F3C-42052B60C96F,H1,75,75,GRASS,,
A6AFAF08-2B36-41A7-B996-4718AC138B58,H1,75,75,GRASS,,
C2FEF71D-7EF9-471E-BD2D-F0F8E05D9859,H1,44,44,CONC,0,OTHER
8D02A8E2-6E51-426D-8133-5477CF8ECA1B,H2,40,50,CONC+ASPH,,
9D8551EC-DBBC-4369-A694-C95BF5D9605F,H2,65,44,CONC,,
9D8551EC-DBBC-4369-A694-C95BF5D9605F,H3,98,54,CONC,,
C9602400-CDAA-4383-A108-1CF5C5158F95,H1,24,22,ASPH,2,
A52E33E1-DD17-4323-B9EC-59F8A3F084C5,H2,30,30,CONC+ASPH,,
DAD276B8-37E0-423C-B1A2-C2BD5583CAAE,H2,39,39,CONC+ASPH,,
19B7A568-7E5A-4395-AE82-FCD3980166CB,18/36,2450,70,GRASS,,
1836AD48-E874-4A76-AF8B-2B469D143973,13L/31R,5148,100,CONC,0,LIM
1836AD48-E874-4A76-AF8B-2B469D143973,13R/31L,7599,150,ASPH,0,LIH
B76F3FA5-62CF-4BFC-A070-2E06F8C955B7,22-Apr,7300,100,ASPH,2,LIM
8215B05C-C15D-425A-85B3-117B93C38690,23-May,4501,75,ASPH,2,LIM
8ABD2130-FD1A-4698-AB6F-F6E93994BDD5,30-Dec,3561,80,ASPH,2,LIM
E37B31BA-6B25-4F4F-B228-9A718E361CD6,H1,64,64,CONC,0,OTHER
A4EF9553-839F-44CA-90C2-467CE436087A,H2,40,40,ROOF,2,
B7CA0E3D-E92F-4A85-9911-E00C7171B1EF,15/33,1891,60,GRASS,,
3A7D79A2-771D-4F72-A13A-C172751526EB,28-Oct,2010,100,GRASS,0,
25664E48-E56D-4067-9105-FA4EB41CD0CB,H1,54,54,ASPH,,
C1A51EE6-0525-4EAF-9717-443A5C60A374,H1,44,44,CONC,,
E0A9FB55-6A0F-43E2-85EA-4FBFD8C15BB5,28-Oct,1500,300,GRASS,,
D3901DD8-A209-45D2-82C3-87C0A4DBD20B,H2,45,45,CONC,0,OTHER
02974B07-37CF-4309-B678-33F728C3C1E3,H1,30,30,CONC,,
EDE6935F-3687-4DD9-8539-3E7FBDB9EA77,H1,40,40,ASPH,,
762FE85C-9D4D-4674-907C-A39F8DFAA154,33,2082,30,DIRT,,
6253BA49-9C75-43F5-BD89-3853C69194B6,18/36,3900,300,GRASS,,
33E9C2AD-C8C0-401D-8979-E1CB6AB580DA,18/36,3500,300,GRASS,,
B1494FAB-A6FA-408B-8737-ACC74F046F56,H1,40,40,CONC,0,OTHER
0CD7FACB-C427-49BA-95F5-B952EDA31322,26-Aug,2523,65,GRASS,0,OTHER
B4B5C2D1-F00F-4CAE-B98C-1EDE5054D645,13/31,1750,50,GRASS,,
5AE04497-8A96-4B24-AB92-8C11A85AAA83,H2,50,40,CONC+ASPH,,
2F93C7D9-04E7-45FE-B212-5DB422615265,H2,45,45,CONC+ASPH,,
B0EC03C7-58FE-4C01-B896-63FC9C79C51E,14/32,2150,300,GRASS,,
CDAA53ED-A60A-4F34-8207-79CD1AFE0CF7,18/36,2480,300,GRASS,,
97F8CAF2-4B08-4051-9083-0514B86A5D36,27-Sep,2300,300,GRASS,,
B524E758-29D4-4368-93EC-957277FBBD34,13/31,1850,300,GRASS,0,OTHER
3E582F30-81B5-472A-BA8F-FF539B28E2B7,14/32,2700,300,GRASS,,
B74AEA02-E248-4023-BF0B-198D24BAE61C,16/34,1700,300,GRASS,,
85B7615C-FED7-4D8A-B324-FBF218E758F2,15/33,1475,300,GRASS,,
8BF2245E-6FD2-4216-A24C-70883DBD9FF4,H1,60,60,CONC,0,OTHER
9580ECC1-5A07-43E9-BEA2-D0D41FCB4E97,28-Oct,3250,300,GRASS,,
33B47D4E-A8D8-436C-B48B-2C6B71EA327F,H1,40,40,CONC,,
D0F7A067-724D-494B-AA9E-BC3561BEBBC6,H1,65,65,GRASS,,
493ED081-CE9F-43FC-AB32-3FD7E6A7838B,18/36,2499,70,GRASS,,
DD9EB374-835D-4FE0-ABD2-86F935D8940A,H1,15,15,CONC,,
BEAA065D-C801-42DF-9A51-9A55CD5D02BE,29-Nov,956,300,GRASS,,
8FC7F826-0DE0-4F59-BB79-CE21C10D45D9,H1,40,40,CONC,,
55265B99-EE14-4952-B116-72FA66169B15,H1,37,37,CONC,2,OTHER
55265B99-EE14-4952-B116-72FA66169B15,H2,54,54,CONC,2,OTHER
D50C7CE3-52AA-4F18-ACA7-CFFD6FB4F354,13/31,2837,50,ASPH,,
A2DC967E-5344-4C95-8F89-583D2D6F9640,17/35,2600,50,GRASS,,
EDD4B4B8-F1B3-46DE-B0F9-B4208AFFE22A,H1,60,60,CONC,,
27A70D6C-FCD4-48B1-9BB2-84B857DDA217,H1,35,35,CONC,,
B6FFCFD0-0C0F-4BD5-A027-DC08BF28CC1C,H1,48,48,CONC,,
48BEF417-4025-41D9-A941-7B813714E440,H1,60,60,CONC,,
4EEE4365-B46A-4A48-897D-2F1323A1BBCF,18/36,1900,40,TURF+DIRT,,
FF3C27BA-0D28-4CB6-902D-A1E334B24F0E,H1,40,40,CONC,,
E915A7E8-CA6A-4FBA-8B64-31AC4578DADE,17/35,2300,300,GRASS,,
51184000-921B-47E2-BA5A-9708016D8478,H1,53,53,CONC,,
AD2DBF1B-2BDF-4F5F-B092-FD7504EE505B,H1,40,40,CONC,,
DB778B33-021A-4500-8E60-DFBC4A440EAD,H1,40,40,CONC,,
DF49D533-4EE2-4DC0-9F7E-818A0C48E9D1,H2,47,47,CONC+ASPH,0,
100C5A45-7F97-40AB-842C-3BFA72DFD1A4,H2,50,50,CONC+ASPH,3,
B5DF3D93-ABF6-4DD5-A02D-B3D01EF79908,H2,70,70,CONC+ASPH,3,
8270C18A-71A1-4C4E-A65B-4E0EAB5034A5,H2,21,21,CONC+ASPH,,
5B3561E4-E9E9-4448-BBF7-E0349FEC8638,14/32,2100,300,GRASS,,
F9F8C5D4-9407-4AFA-BDB5-FED7A81BEDFC,22-Apr,1730,300,GRASS,0,OTHER
67C10D5C-DF8A-45B9-B85E-6D15E020AFED,27-Sep,2550,300,GRASS,,
4EDD7BFD-B5D7-46C5-B7E5-C5CC32FA64A9,H1,85,85,CONC,,
CB871484-7A90-4AF4-8A1E-6E0A1EBED79A,17/35,2000,300,GRASS,,
02708294-E15C-407D-BBB4-3EA699184386,18/36,2500,300,ASPH,0,OTHER
0B699205-6760-4FF1-A954-4C8BBC7307ED,H1,45,45,CONC,,
E73FA4C7-CECB-436C-9906-D52D52A3330F,18/36,1407,300,GRASS,,
34090DD3-AECE-428B-8522-1612561EC0CF,H1,40,40,CONC,,
4850A5EC-31D1-450C-9AA2-E925FFA6B10B,27-Sep,1400,60,GRASS,,
B79BA3F0-4448-46A4-9E6E-4F319D3398C9,17/35,1800,300,GRASS,,
E21F3C15-A084-416B-8309-063BB4600807,18/36,3768,60,ASPH,0,OTHER
F4E54E5A-1394-4A2C-BFBC-F303041B736B,H1,60,60,CONC,,
59006D86-C0B6-49A1-BE17-E0193C406246,H2,45,45,CONC,3,OTHER
200D6AB8-258C-4AEF-8EF6-1E64CC666D6A,17/35,3800,300,CONC+ASPH,,
B0C706CA-6794-4251-B469-9FE5B03E1BB5,H2,60,60,CONC+ASPH,,
2E7B1252-EF49-4F64-B496-EA4A10A301FA,H2,80,80,CONC+ASPH,0,
56A52924-21AF-457E-8E45-DD7E81FC22AE,29-Nov,2350,300,GRASS,,
222579AF-22BE-450A-9D31-9DDAEB5FF1AF,H1,75,75,CONC,2,
5D5024A2-2944-4977-97BA-C2856753D6AE,27-Sep,1749,300,GRAVE,,
E3ECCEF9-249F-42A4-AFD1-33398B8CBA2A,27-Sep,2100,300,GRASS,,
56F545C5-0775-4AF9-86B8-43C9931E9398,27-Sep,3690,300,GRASS,,
2C7750E6-8A1A-4D3D-87A8-9D79736DBA2C,18/36,3000,100,GRASS,,
AF5DAB38-0E0A-4D36-8287-C19E05420942,18/36,2640,300,GRASS,,
48860937-D7B0-47E5-92D3-006EC6948D8E,15/33,1494,300,GRASS,,
6711B0D7-47A2-43AC-BEB8-DDCF6F8501B3,18/36,2500,100,GRASS,,
EB1CC023-6422-410A-A4AC-4390673BD3FA,H1,60,60,CONC,2,OTHER
03A29BC9-BAB4-4B9A-8BB0-F00C34524AD8,H1,40,40,ASPH,,
76892AA8-0C91-4F72-A1D9-57A3087E087B,28-Oct,1400,70,GRASS,,
96B68675-75E4-42F0-A73B-70B7111F26BF,18/36,2200,300,GRASS,,
CCAFE4EE-4D8A-4831-926D-3B3433E6AF89,18/36,3830,40,GRASS,,
81BB9FFF-3E54-49F6-B16A-BFC471056EBF,18/36,2750,300,GRASS,,
3D60BA4E-C223-492C-A732-8E4D1CAB62F9,18/36,6000,100,ASPH,2,LIM
AED14801-1665-4168-A9B6-366024307D3D,H1,58,300,ROOF,2,OTHER
D8C863A6-4548-4C0D-B257-BE898E5E338B,19-Jan,4000,75,GRAVE,2,LIM
D8C863A6-4548-4C0D-B257-BE898E5E338B,28-Oct,2400,60,GRAVE,2,LIM
CDFD5026-9284-4A32-A49E-472E50978B4B,21-Mar,3320,75,GRAVE,2,LIM
CDFD5026-9284-4A32-A49E-472E50978B4B,30-Dec,2660,75,GRAVE,2,LIM
879180DC-0599-491C-B285-B9ABB8289709,H1,110,110,CONC,0,OTHER
879180DC-0599-491C-B285-B9ABB8289709,H2,110,110,CONC,0,OTHER
A61CDF50-309F-4759-ACFA-86A9B68CD110,26-Aug,2205,60,GRASS,2,
8722E37B-D2E2-4F2F-8749-8FB521C4B29B,27-Sep,2503,50,GRASS,,
A98D9FD4-DF75-4990-9910-483475DEA450,H1,75,75,GRASS,,
C8C0008C-2BF2-4FE0-BA4E-8996E694FD69,23-May,1880,300,GRASS,,
33EB937B-C29C-43F5-8B62-FAEBCAFA814D,27-Sep,3189,35,ASPH,2,LIM
FE05C4C6-A0F0-44E7-98AB-E9CECC8D4CB3,21-Mar,4011,100,GRAVE,2,LIM
D066A6AF-DEF7-490A-81F5-7BB8C828F413,H1,40,40,CONC,,
7A6468E3-3EBD-42BA-B7AE-7C4FDB765691,H1,35,35,CONC,0,OTHER
4850C758-C911-445C-A3F8-DDB87D23D552,16/34,2229,80,ASPH,,
A7D340BA-F22E-4875-9D15-D394520BAC92,H1,42,42,CONC,,
59B5AD18-551C-474E-9371-A3E9C79935ED,H1,60,60,ASPH,0,OTHER
864ACDA7-ADBE-432A-A3EB-0AEED73DA50A,H1,40,40,CONC,,
982BD0E9-4E01-417B-9F32-1719E108CADB,H1,44,44,CONC,,
A9B00EC1-200B-4422-A898-C3494609D5D1,H1,40,40,GRASS,,
91F9D708-9DA0-4356-A3C8-5E00CB152A5E,H1,60,60,CONC,,
2CF49D8E-8EB7-4BA4-963C-89839D3D0341,27-Sep,2480,90,GRASS,2,OTHER
2DD8B389-27D9-4B58-A497-478E4B864DE5,27-Sep,2600,300,GRASS,,
545D4216-A8E5-4BC9-B96F-8F410E4BEC51,18/36,1975,300,GRASS,,
ADA66A73-0FE0-49C0-A4EC-B7EA18EFB61A,18/36,2339,30,GRASS,,
215EEE1D-EBED-4DE4-B724-FE73CD811176,15/33,2100,70,GRASS,,
83D67A4B-3E70-4166-80F5-08343A9FFA6A,H1,45,45,CONC,,
57CC6532-9A95-44F8-A392-3B991614027F,H1,46,46,ROOF,,
A310F605-8EEE-45CF-AECE-1EA0DA6F18D0,28-Oct,2036,300,GRAVE,,
577128C1-A60F-4986-8584-A02415FAA5FC,22-Apr,9207,150,ASPH,2,LIM
577128C1-A60F-4986-8584-A02415FAA5FC,17/35,3257,190,DIRT,2,LIM
2BFD40C6-4D4B-49FD-9066-145083792308,H6,60,60,CONC,0,
19F9201E-F596-42A3-A091-C8FBD77D9F45,16/34,1264,60,GRASS,,
3D60BA4E-C223-492C-A732-8E4D1CAB62F9,13/31,4307,75,ASPH,2,
7565FE14-0D33-4F3E-B347-0B2BB26DE121,17/35,3450,300,ASPH,,
57F8885C-C0B0-4DE1-86B3-7BAA3B7F8AA4,22-Apr,2700,300,GRASS,,
FF2C5C2B-CA09-4B4D-9BF4-85492D5CB768,H1,40,40,CONC,,
F6F2EE0A-9752-4F8B-BC27-3B2EEB39B1BE,21-Mar,1200,300,GRASS,,
E386E28B-3383-42AC-8992-4A9BFF64D9D5,16/34,1628,300,GRASS,,
DE9CAD4A-CF0E-4F16-8DF9-80311DA4E88B,18/36,1800,300,GRAVE,,
141BC875-AC1B-42C3-AA91-FD5A25576B2C,H1,46,46,CONC,3,OTHER
0CD822FF-6339-4EA5-903E-75943EA98530,17/35,1203,300,TURF+DIRT,,
D24D568C-F61E-43F2-8715-769623DC0694,18/36,2170,300,GRASS,,
26508F53-2558-46EA-BFD5-A14D7A6AE282,H1,44,44,CONC,,
2585E7FD-CB50-4291-89BC-0E2EE7CD4790,H1,50,50,CONC,,
BF04AD4D-2758-46CE-97A5-77D8BBD587FC,H1,50,50,CONC,,
6261DC65-8218-42B4-B289-FDF7344F48AE,27-Sep,1523,300,GRASS,,
B603FDB5-A06E-4123-B40E-53515C46656D,H1,500,500,GRASS,,
2EC54B4F-599B-49E9-BD34-62D6DE25EF77,H1,60,60,CONC,2,OTHER
D23349DB-5D8A-4E10-8387-667E38C6481B,18/36,2635,300,GRASS,,
8C9EDABE-C6F1-40FC-876D-B73753F61DAC,18/36,2800,300,GRASS,,
CB1FE65A-7ACB-467E-B355-25D665FC3593,18/36,2000,300,GRASS,,
727522BF-30D7-490B-8AFA-B3B4537209B0,21-Mar,2000,300,DIRT,,
73BA87FD-F65F-4E54-832C-D38BC12C8556,18/36,1385,300,GRASS,,
FB84487D-8595-47EE-BADD-B251787EB110,H1,40,40,GRAVE,,
0DBFDEB0-02B6-465E-8954-8350D3483877,18/36,2250,300,GRASS,,
79EF1314-59EA-40BE-87FA-85434FC07112,H1,50,50,CONC,,
3F21B629-52FD-4836-AAE2-252F0BD38C78,18/36,2808,60,GRASS,,
A04B990B-E985-4A73-8901-4211D76C0BF6,20-Feb,2000,50,GRASS,,
F9AAA7B8-0046-41FB-AC62-A587E383D819,18/36,2200,300,TURF+DIRT,,
37CDA427-9A82-4766-8C33-E26C843C4FC1,H1,30,30,ASPH,,
9A3D1911-ABF9-42E9-91AA-63E9A63F85DB,H1,40,40,CONC,,
C557DE81-E336-4C3B-A468-9E51CEA91518,20-Feb,1099,300,GRASS,,
C557DE81-E336-4C3B-A468-9E51CEA91518,17/35,1049,300,GRASS,,
0C979625-FC24-45B7-867F-8A7E6CBEA80B,23-May,2400,100,GRASS,,
017B28E9-6210-4F64-BB04-867B67800A9C,17/35,2112,50,TURF+GRVL,,
DE2509C2-9600-4361-898E-5EAE65CC6BB5,15/33,2100,300,GRASS,,
CF61FF18-0428-472D-8CA7-0245A6BC9939,27-Sep,1940,300,GRASS,0,OTHER
C299CEA5-3F72-4E5E-80A4-7AE2869EEDD8,H1,35,35,CONC,,
34E2ED0A-5269-4870-9A2B-E5C27176ABC1,22-Apr,1000,300,GRASS,,
71F5CB7C-6A1C-4B48-A5C5-188EB14DFA57,27-Sep,5000,300,DIRT,,
E14F0B1E-11A3-4996-9F40-1CE9161870BA,H1,44,44,CONC,0,OTHER
7257A3D6-9E54-45B2-81AE-CE6CF7DC792A,H1,40,40,GRASS,0,OTHER
22AF3AFC-945C-438A-ABE9-6815812C37B0,H1,50,50,ROOF,,
EF04F384-430C-4DAA-B31D-0D35D04FC2E0,24-Jun,1800,300,GRASS,,
C73359EC-675F-439F-93E7-8AFE6C91175B,H1,80,84,ASPH,0,OTHER
AA08BBAB-2487-45F3-9B9A-91A5DB34341E,28-Oct,2900,100,GRASS,,
0E79C452-9BC8-41C7-A108-D621CC630A78,27-Sep,2500,300,GRASS,0,OTHER
024D9093-8F12-4FB4-99AE-B941A79A9DCA,H1,40,40,ROOF,,
19784DDA-7416-457C-80E6-583E1AB80A66,13L/31R,5519,100,ASPH,0,LIM
19784DDA-7416-457C-80E6-583E1AB80A66,13R/31L,8502,150,CONC,0,LIH
CC1C15BA-2933-4D66-BC74-8B6453B4565E,17/35,980,300,DIRT,,
96D2FDDA-2CAE-4C35-BB65-DD71B1F61CD8,H1,54,54,CONC,0,OTHER
51CE70C9-8202-473A-A719-353D52826F60,23-May,1400,300,GRASS,0,OTHER
75900714-C4E3-4548-9547-BADF2889BBF6,18/36,3484,150,CONC,2,
8A0D73BD-0F56-4398-B69E-508A10873455,22-Apr,1860,300,GRASS,,
C38A7727-13FD-45B2-9A8F-102121B6E0A2,18/36,2040,80,GRASS,,
BB8174C2-101D-44E0-A86B-18A81972A1DA,27-Sep,2200,300,GRASS,,
AE004689-A002-45E6-BFCB-5A741DA8D911,H1,30,30,GRASS,,
331D6F89-21CD-49B0-BE43-566F30681F40,H1,40,40,GRASS,,
489BEB50-CD0E-46E5-B73D-75835C55A757,H1,1000,1000,TURF+DIRT,,
489BEB50-CD0E-46E5-B73D-75835C55A757,H2,1000,1000,TURF+DIRT,,
6761464F-3825-410B-A139-4648D97631C4,H1,1000,1000,TURF+DIRT,,
6761464F-3825-410B-A139-4648D97631C4,H2,1000,1000,TURF+DIRT,,
70D26871-F097-432C-995A-054E3FBF18B4,H1,46,46,CONC,0,OTHER
3224151E-6F96-41E6-B388-8B0FB14EF865,H1,40,40,CONC,,
5BA6E250-C2E7-4A22-A8DD-4F26C48E30EF,H1,60,60,ASPH,,
2B850AE1-C85F-49C7-8444-9042C1ED6639,18/36,1850,50,GRASS,,
8B5FF2EA-3C46-491C-BD99-C7EC887BE10C,24-Jun,3396,60,ASPH,0,LIM
1BCEE5AD-4603-4D3F-8E7D-D130CE3E5247,18/36,1700,300,GRASS,,
DBC970CF-AE4D-4146-94B7-7C3CF9D82980,H1,40,40,ASPH,,
2AE4E3DA-9945-47DE-9836-F182A15E7C1C,H1,40,40,ASPH,,
B693C893-DEC2-499C-A42F-53EC20FAA7F5,H1,50,50,ROOF,2,OTHER
B693C893-DEC2-499C-A42F-53EC20FAA7F5,H2,50,50,ROOF,2,OTHER
29B20811-4EB9-4DE3-98D8-CDBF35086ABB,H1,34,34,CONC,2,OTHER
4E78DE6F-D7F2-407D-8D85-FD2B6F191D79,H1,33,33,CONC,0,OTHER
A7E72253-F891-4B43-92CB-B6C4BA000FD5,H1,63,63,CONC,,
67FC2724-8BBB-4C0E-90DC-E84A80D47BB2,H1,50,50,CONC+GRVL,3,OTHER
C30EA420-EC97-4D0D-9F81-1DDE0CACC12D,H1,50,50,CONC,0,OTHER
12E10963-30B2-4AAD-BF74-70C82B3B4A26,H1,60,60,CONC,,
2A174687-6BD3-48FE-B2E2-F8A4392D977D,H1,33,33,ASPH,,
E9EBFC32-AA61-4F6B-BFA9-54CD05995AB6,H1,57,57,CONC,,
A0984593-3829-4D3B-8DE7-5027AFEA7500,H1,60,60,GRASS,,
B10B4963-6B8E-4828-8F48-3BAC89F0DBC1,H1,30,30,GRASS,,
1DC8BB96-3566-4231-BC52-A875431790DB,25-Jul,3000,100,GRASS,,
F5FBD8C9-E938-4FF3-ACAD-074F7D0DD57D,17/35,2162,40,GRASS,3,LIL
A80459CD-7F31-4E4E-A17D-05BDC3ABD61E,H1,60,60,CONC,2,
AAD0C15C-0EEC-4F38-ABEB-6BA03E693BE3,17/35,1795,300,GRASS,,
2796234E-25A7-46D4-A4D0-B9BA9E12AAC3,19-Jan,3300,300,GRASS,0,LIL
ED73DE93-AAC0-47A1-AC00-F2C02DE42934,H1,37,37,GRASS,,
600EC172-1CCE-4813-B56E-56958CDAA01C,15L/33R,8351,200,CONC,0,LIH
600EC172-1CCE-4813-B56E-56958CDAA01C,15R/33L,8352,200,ASPH,0,LIH
9460D2E0-53E9-432C-99B0-68A2EECBB08A,14/32,6002,75,ASPH,2,LIM
49858AF8-9EE8-4DA2-B2B5-68CD9BC6BA89,20-Feb,1100,300,GRASS,,
28FAB94B-6171-40E0-82FC-541D4CC78156,21-Mar,1227,300,GRAVE,,
43BC7544-2600-4881-9B8D-E9C5EB3434A7,16/34,2750,300,ASPH,,
7A6CE8D2-B4EE-4209-A8DD-11E74DF5077B,15/33,1250,60,GRASS,,
2B3665C3-E949-4715-82D1-E5A6BD6F22A1,21-Mar,1000,300,GRASS,,
A43F10D4-BCAA-430D-A141-4E2E3A0DE23C,H1,50,50,GRASS,,
E4F3AF0F-5130-4AC9-B614-D6F9D6B23BBA,16/34,1140,300,GRASS,,
BFC23748-7E38-468C-A3C7-47B2E1220EBF,24-Jun,1350,300,GRASS,,
24908511-106C-42BA-917F-26CDEC5E3D61,H1,46,46,CONC,0,OTHER
1582AB80-F727-4E55-B578-C2E471532E5B,H1,30,30,GRASS,,
A0F96437-D90A-4CF2-BD08-9698DC3CAFB3,H1,33,33,GRASS,,
C7EACEA8-A2C8-47BA-85BB-109CDB4CBB63,H1,40,40,ASPH,,
9E358A2E-F3DF-4CCF-BEAD-7D43CAF3CDA1,H1,50,50,GRASS,,
B3CD97BB-4731-4753-ABAC-CD505FEB63CE,H1,150,120,GRASS,,
962E27C4-5873-4C8B-8E9C-847E09C7AFEB,H1,55,55,ASPH,,
D0334CA7-AE92-45BA-BDA3-78C846A0090A,18/36,1500,300,GRASS,,
B17E1B78-EFAC-4C36-A1DC-2F7BA30B6280,13/31,2500,300,GRASS,,
2B3C9085-7140-4199-994A-79438105D5C9,22-Apr,917,300,GRASS,,
2C5C2EFB-98EC-48A0-8DE3-87E9C1C1CDBB,H1,40,40,ASPH,,
FBA9451E-DBAF-4F5F-8E1D-176C1F6B03FD,15-33,5741,98,ASPH,,
6C4903BC-0702-4716-B1D5-FB97BBFFD990,19-Jan,1310,300,GRASS,,
30211AF6-E0E4-4FCF-A49D-91AF97A015BF,26-Aug,4000,300,ASPH,,
670F015E-7338-463C-85B3-E157619A6800,H1,50,50,CONC,,
80353C65-77CF-42F1-B8BD-262D178881F7,H1,20,50,GRASS,,
F1E1F841-7539-4520-B981-9AF5D7B98329,H1,75,75,CONC,0,OTHER
00E6C57F-2FE5-4D91-BF94-D1A3D9BFCCD9,21-Mar,4750,300,DIRT,,
00E6C57F-2FE5-4D91-BF94-D1A3D9BFCCD9,14/32,4200,300,DIRT,,
9EFEBB2D-8BF2-4A0F-B14F-F2F7524F9F34,14/32,4000,300,DIRT,,
41E83D7B-495B-42F9-8347-D54A2783252B,17/35,4750,300,DIRT,,
EB46B498-DB48-47EB-8CE6-79EE9207F4F1,H2,45,45,CONC+ASPH,,
EB46B498-DB48-47EB-8CE6-79EE9207F4F1,H3,45,45,CONC,,
F3846EF8-9DA6-4736-94CB-B2E7D618B2D3,H1,40,40,CONC,,
52C51182-AF8F-4BAE-B578-E552FDBE2091,H1,60,60,BRICK,0,OTHER
5DD9EB55-1087-4791-9D1F-B03A2CB05057,H2,45,45,CONC+ASPH,,
BD67BEFE-6D01-48F4-BE2F-FACBAE84F8A0,H2,40,40,CONC+ASPH,3,
0DD91504-D1EA-4FC9-AB28-954C9C8D4449,25-Jul,1403,300,GRAVE,,
9EA7E84F-DF9F-469A-B100-3C8BE81A4A80,27-Sep,2750,300,ASP+GRS,,
D609D968-D836-4123-BE6C-66B5D955E2D5,30,2600,100,GRASS,,
FD9F6494-A774-44A6-92CE-478AF9A60334,H1,35,35,GRASS,,
